timestamp,tx_id,active_power_mw,current_amps
2024-03-12 16:30:00+00:00,brighton_local_33kv_gt1,29.89,485.76
2024-03-12 16:30:00+00:00,brighton_local_33kv_gt2,28.12,474.6
2024-03-12 17:00:00+00:00,brighton_local_33kv_gt1,29.98,493.66
2024-03-12 17:00:00+00:00,brighton_local_33kv_gt2,28.21,482.84
2024-03-12 17:30:00+00:00,brighton_local_33kv_gt1,29.84,501.57
2024-03-12 17:30:00+00:00,brighton_local_33kv_gt2,28.0,490.82
2024-03-12 18:00:00+00:00,brighton_local_33kv_gt2,27.78,487.52
2024-03-12 18:00:00+00:00,brighton_local_33kv_gt1,29.58,509.2
2024-03-12 18:30:00+00:00,brighton_local_33kv_gt1,29.32,501.84
2024-03-12 18:30:00+00:00,brighton_local_33kv_gt2,27.56,482.34
2024-03-12 19:00:00+00:00,brighton_local_33kv_gt2,27.34,475.56
2024-03-12 19:00:00+00:00,brighton_local_33kv_gt1,29.05,485.86
2024-03-12 19:30:00+00:00,brighton_local_33kv_gt2,27.0,458.57
2024-03-12 19:30:00+00:00,brighton_local_33kv_gt1,28.41,469.72
2024-03-12 20:00:00+00:00,brighton_local_33kv_gt2,26.13,439.75
2024-03-12 20:00:00+00:00,brighton_local_33kv_gt1,27.22,448.98
2024-03-12 20:30:00+00:00,brighton_local_33kv_gt2,24.57,420.93
2024-03-12 20:30:00+00:00,brighton_local_33kv_gt1,26.01,426.13
2024-03-12 21:00:00+00:00,brighton_local_33kv_gt1,24.27,403.28
2024-03-12 21:00:00+00:00,brighton_local_33kv_gt2,23.66,402.12
2024-03-12 21:30:00+00:00,brighton_local_33kv_gt1,23.2,383.21
2024-03-12 21:30:00+00:00,brighton_local_33kv_gt2,22.65,383.3
2024-03-12 22:00:00+00:00,brighton_local_33kv_gt2,21.01,364.53
2024-03-12 22:00:00+00:00,brighton_local_33kv_gt1,22.3,370.46
2024-03-12 22:30:00+00:00,brighton_local_33kv_gt1,21.4,357.86
2024-03-12 22:30:00+00:00,brighton_local_33kv_gt2,20.05,345.95
2024-03-12 23:00:00+00:00,brighton_local_33kv_gt1,20.27,337.46
2024-03-12 23:00:00+00:00,brighton_local_33kv_gt2,19.08,327.38
2024-03-12 23:30:00+00:00,brighton_local_33kv_gt2,18.18,308.83
2024-03-12 23:30:00+00:00,brighton_local_33kv_gt1,18.87,313.32
2024-03-13 00:00:00+00:00,brighton_local_33kv_gt1,18.02,298.56
2024-03-13 00:00:00+00:00,brighton_local_33kv_gt2,17.67,296.56
2024-03-13 00:30:00+00:00,brighton_local_33kv_gt2,17.22,289.47
2024-03-13 00:30:00+00:00,brighton_local_33kv_gt1,17.62,291.54
2024-03-13 01:00:00+00:00,brighton_local_33kv_gt1,17.22,284.53
2024-03-13 01:00:00+00:00,brighton_local_33kv_gt2,16.76,282.37
2024-03-13 01:30:00+00:00,brighton_local_33kv_gt2,16.31,275.28
2024-03-13 01:30:00+00:00,brighton_local_33kv_gt1,16.82,277.51
2024-03-13 02:00:00+00:00,brighton_local_33kv_gt1,16.42,272.12
2024-03-13 02:00:00+00:00,brighton_local_33kv_gt2,15.94,269.81
2024-03-13 02:30:00+00:00,brighton_local_33kv_gt2,16.02,271.28
2024-03-13 02:30:00+00:00,brighton_local_33kv_gt1,16.08,273.54
2024-03-13 03:00:00+00:00,brighton_local_33kv_gt1,16.18,275.71
2024-03-13 03:00:00+00:00,brighton_local_33kv_gt2,16.17,273.55
2024-03-13 03:30:00+00:00,brighton_local_33kv_gt1,16.37,277.89
2024-03-13 03:30:00+00:00,brighton_local_33kv_gt2,16.31,275.82
2024-03-13 04:00:00+00:00,brighton_local_33kv_gt1,16.55,280.06
2024-03-13 04:00:00+00:00,brighton_local_33kv_gt2,16.46,278.09
2024-03-13 04:30:00+00:00,brighton_local_33kv_gt2,16.61,280.35
2024-03-13 04:30:00+00:00,brighton_local_33kv_gt1,16.73,282.24
2024-03-13 05:00:00+00:00,brighton_local_33kv_gt2,16.76,282.62
2024-03-13 05:00:00+00:00,brighton_local_33kv_gt1,16.91,284.41
2024-03-13 05:30:00+00:00,brighton_local_33kv_gt1,17.2,287.38
2024-03-13 05:30:00+00:00,brighton_local_33kv_gt2,16.91,285.25
2024-03-13 06:00:00+00:00,brighton_local_33kv_gt1,18.54,310.65
2024-03-13 06:00:00+00:00,brighton_local_33kv_gt2,17.65,302.8
2024-03-13 06:30:00+00:00,brighton_local_33kv_gt1,19.94,335.76
2024-03-13 06:30:00+00:00,brighton_local_33kv_gt2,19.59,328.16
2024-03-13 07:00:00+00:00,brighton_local_33kv_gt2,20.88,353.5
2024-03-13 07:00:00+00:00,brighton_local_33kv_gt1,21.74,361.87
2024-03-13 07:30:00+00:00,brighton_local_33kv_gt1,22.97,386.18
2024-03-13 07:30:00+00:00,brighton_local_33kv_gt2,21.87,371.5
2024-03-13 08:00:00+00:00,brighton_local_33kv_gt1,23.59,394.83
2024-03-13 08:00:00+00:00,brighton_local_33kv_gt2,22.63,383.44
2024-03-13 08:30:00+00:00,brighton_local_33kv_gt2,23.39,395.38
2024-03-13 08:30:00+00:00,brighton_local_33kv_gt1,24.15,403.15
2024-03-13 09:00:00+00:00,brighton_local_33kv_gt2,24.15,407.32
2024-03-13 09:00:00+00:00,brighton_local_33kv_gt1,24.72,411.47
2024-03-13 09:30:00+00:00,brighton_local_33kv_gt1,25.28,419.79
2024-03-13 09:30:00+00:00,brighton_local_33kv_gt2,24.91,419.06
2024-03-13 10:00:00+00:00,brighton_local_33kv_gt1,25.84,428.11
2024-03-13 10:00:00+00:00,brighton_local_33kv_gt2,25.49,427.14
2024-03-13 10:30:00+00:00,brighton_local_33kv_gt1,26.41,436.43
2024-03-13 10:30:00+00:00,brighton_local_33kv_gt2,25.97,433.82
2024-03-13 11:00:00+00:00,brighton_local_33kv_gt2,26.31,437.41
2024-03-13 11:00:00+00:00,brighton_local_33kv_gt1,26.81,441.28
2024-03-13 11:30:00+00:00,brighton_local_33kv_gt2,26.29,437.02
2024-03-13 11:30:00+00:00,brighton_local_33kv_gt1,26.8,440.88
2024-03-13 12:00:00+00:00,brighton_local_33kv_gt1,26.76,440.43
2024-03-13 12:00:00+00:00,brighton_local_33kv_gt2,26.26,436.62
2024-03-13 12:30:00+00:00,brighton_local_33kv_gt2,26.23,436.21
2024-03-13 12:30:00+00:00,brighton_local_33kv_gt1,26.73,439.97
2024-03-13 13:00:00+00:00,brighton_local_33kv_gt2,26.2,435.8
2024-03-13 13:00:00+00:00,brighton_local_33kv_gt1,26.7,439.52
2024-03-13 13:30:00+00:00,brighton_local_33kv_gt2,26.16,435.39
2024-03-13 13:30:00+00:00,brighton_local_33kv_gt1,26.66,439.06
2024-03-13 14:00:00+00:00,brighton_local_33kv_gt2,26.13,434.99
2024-03-13 14:00:00+00:00,brighton_local_33kv_gt1,26.63,438.61
2024-03-13 14:30:00+00:00,brighton_local_33kv_gt1,26.6,438.15
2024-03-13 14:30:00+00:00,brighton_local_33kv_gt2,26.1,434.58
2024-03-13 15:00:00+00:00,brighton_local_33kv_gt2,26.08,434.42
2024-03-13 15:00:00+00:00,brighton_local_33kv_gt1,26.58,438.08
2024-03-13 15:30:00+00:00,brighton_local_33kv_gt2,26.24,438.2
2024-03-13 15:30:00+00:00,brighton_local_33kv_gt1,26.81,444.23
2024-03-13 16:00:00+00:00,brighton_local_33kv_gt1,27.12,452.56
2024-03-13 16:00:00+00:00,brighton_local_33kv_gt2,26.47,443.36
2024-03-13 16:30:00+00:00,brighton_local_33kv_gt1,27.48,460.88
2024-03-13 16:30:00+00:00,brighton_local_33kv_gt2,26.69,448.85
2024-03-13 17:00:00+00:00,brighton_local_33kv_gt2,26.98,460.91
2024-03-13 17:00:00+00:00,brighton_local_33kv_gt1,28.33,470.19
2024-03-13 17:30:00+00:00,brighton_local_33kv_gt2,27.81,475.46
2024-03-13 17:30:00+00:00,brighton_local_33kv_gt1,29.31,482.52
2024-03-13 18:00:00+00:00,brighton_local_33kv_gt1,29.52,480.43
2024-03-13 18:00:00+00:00,brighton_local_33kv_gt2,27.91,478.51
2024-03-13 18:30:00+00:00,brighton_local_33kv_gt1,29.14,476.14
2024-03-13 18:30:00+00:00,brighton_local_33kv_gt2,27.57,472.82
2024-03-13 19:00:00+00:00,brighton_local_33kv_gt1,28.76,471.85
2024-03-13 19:00:00+00:00,brighton_local_33kv_gt2,27.23,467.04
2024-03-13 19:30:00+00:00,brighton_local_33kv_gt1,27.91,461.12
2024-03-13 19:30:00+00:00,brighton_local_33kv_gt2,26.54,452.74
2024-03-13 20:00:00+00:00,brighton_local_33kv_gt2,25.36,432.94
2024-03-13 20:00:00+00:00,brighton_local_33kv_gt1,26.68,440.83
2024-03-13 20:30:00+00:00,brighton_local_33kv_gt1,25.44,420.44
2024-03-13 20:30:00+00:00,brighton_local_33kv_gt2,24.18,413.13
2024-03-13 21:00:00+00:00,brighton_local_33kv_gt1,24.2,400.06
2024-03-13 21:00:00+00:00,brighton_local_33kv_gt2,23.0,393.33
2024-03-13 21:30:00+00:00,brighton_local_33kv_gt1,22.97,379.67
2024-03-13 21:30:00+00:00,brighton_local_33kv_gt2,21.82,373.52
2024-03-13 22:00:00+00:00,brighton_local_33kv_gt1,21.73,359.28
2024-03-13 22:00:00+00:00,brighton_local_33kv_gt2,20.78,353.72
2024-03-13 22:30:00+00:00,brighton_local_33kv_gt1,20.55,338.9
2024-03-13 22:30:00+00:00,brighton_local_33kv_gt2,19.81,333.91
2024-03-13 23:00:00+00:00,brighton_local_33kv_gt1,19.54,318.53
2024-03-13 23:00:00+00:00,brighton_local_33kv_gt2,18.62,314.45
2024-03-13 23:30:00+00:00,brighton_local_33kv_gt2,17.61,305.78
2024-03-13 23:30:00+00:00,brighton_local_33kv_gt1,18.6,305.18
2024-03-14 00:00:00+00:00,brighton_local_33kv_gt2,17.15,302.25
2024-03-14 00:00:00+00:00,brighton_local_33kv_gt1,18.12,297.5
2024-03-14 00:30:00+00:00,brighton_local_33kv_gt2,16.7,298.72
2024-03-14 00:30:00+00:00,brighton_local_33kv_gt1,17.76,289.82
2024-03-14 01:00:00+00:00,brighton_local_33kv_gt2,16.24,295.18
2024-03-14 01:00:00+00:00,brighton_local_33kv_gt1,17.4,282.14
2024-03-14 01:30:00+00:00,brighton_local_33kv_gt2,15.79,288.91
2024-03-14 01:30:00+00:00,brighton_local_33kv_gt1,17.05,275.84
2024-03-14 02:00:00+00:00,brighton_local_33kv_gt1,16.69,272.57
2024-03-14 02:00:00+00:00,brighton_local_33kv_gt2,15.49,277.35
2024-03-14 02:30:00+00:00,brighton_local_33kv_gt1,16.33,269.4
2024-03-14 02:30:00+00:00,brighton_local_33kv_gt2,15.29,276.0
2024-03-14 03:00:00+00:00,brighton_local_33kv_gt1,16.2,266.24
2024-03-14 03:00:00+00:00,brighton_local_33kv_gt2,15.09,278.11
2024-03-14 03:30:00+00:00,brighton_local_33kv_gt1,16.38,263.07
2024-03-14 03:30:00+00:00,brighton_local_33kv_gt2,14.89,280.21
2024-03-14 04:00:00+00:00,brighton_local_33kv_gt2,14.69,282.32
2024-03-14 04:00:00+00:00,brighton_local_33kv_gt1,16.57,261.92
2024-03-14 04:30:00+00:00,brighton_local_33kv_gt1,16.76,266.17
2024-03-14 04:30:00+00:00,brighton_local_33kv_gt2,14.6,284.43
2024-03-14 05:00:00+00:00,brighton_local_33kv_gt2,15.02,286.54
2024-03-14 05:00:00+00:00,brighton_local_33kv_gt1,16.95,270.73
2024-03-14 05:30:00+00:00,brighton_local_33kv_gt2,15.54,288.65
2024-03-14 05:30:00+00:00,brighton_local_33kv_gt1,17.13,276.16
2024-03-14 06:00:00+00:00,brighton_local_33kv_gt2,16.92,297.22
2024-03-14 06:00:00+00:00,brighton_local_33kv_gt1,17.85,296.53
2024-03-14 06:30:00+00:00,brighton_local_33kv_gt1,19.16,322.25
2024-03-14 06:30:00+00:00,brighton_local_33kv_gt2,18.68,315.3
2024-03-14 07:00:00+00:00,brighton_local_33kv_gt1,20.85,347.83
2024-03-14 07:00:00+00:00,brighton_local_33kv_gt2,20.43,342.31
2024-03-14 07:30:00+00:00,brighton_local_33kv_gt1,22.08,364.56
2024-03-14 07:30:00+00:00,brighton_local_33kv_gt2,21.6,361.94
2024-03-14 08:00:00+00:00,brighton_local_33kv_gt2,22.27,373.66
2024-03-14 08:00:00+00:00,brighton_local_33kv_gt1,22.75,376.12
2024-03-14 08:30:00+00:00,brighton_local_33kv_gt1,23.43,387.62
2024-03-14 08:30:00+00:00,brighton_local_33kv_gt2,22.94,385.86
2024-03-14 09:00:00+00:00,brighton_local_33kv_gt2,23.62,400.85
2024-03-14 09:00:00+00:00,brighton_local_33kv_gt1,24.11,398.72
2024-03-14 09:30:00+00:00,brighton_local_33kv_gt1,24.78,409.75
2024-03-14 09:30:00+00:00,brighton_local_33kv_gt2,24.28,405.8
2024-03-14 10:00:00+00:00,brighton_local_33kv_gt1,25.27,420.2
2024-03-14 10:00:00+00:00,brighton_local_33kv_gt2,23.89,409.06
2024-03-14 10:30:00+00:00,brighton_local_33kv_gt1,25.62,426.68
2024-03-14 10:30:00+00:00,brighton_local_33kv_gt2,23.94,412.33
2024-03-14 11:00:00+00:00,brighton_local_33kv_gt1,25.96,432.39
2024-03-14 11:00:00+00:00,brighton_local_33kv_gt2,24.52,415.6
2024-03-14 11:30:00+00:00,brighton_local_33kv_gt2,24.7,416.43
2024-03-14 11:30:00+00:00,brighton_local_33kv_gt1,26.06,434.26
2024-03-14 12:00:00+00:00,brighton_local_33kv_gt1,25.53,425.85
2024-03-14 12:00:00+00:00,brighton_local_33kv_gt2,24.81,408.06
2024-03-14 12:30:00+00:00,brighton_local_33kv_gt1,25.66,429.48
2024-03-14 12:30:00+00:00,brighton_local_33kv_gt2,24.92,411.5
2024-03-14 13:00:00+00:00,brighton_local_33kv_gt1,26.37,437.84
2024-03-14 13:00:00+00:00,brighton_local_33kv_gt2,25.03,420.2
2024-03-14 13:30:00+00:00,brighton_local_33kv_gt2,25.14,422.61
2024-03-14 13:30:00+00:00,brighton_local_33kv_gt1,26.53,440.23
2024-03-14 14:00:00+00:00,brighton_local_33kv_gt2,25.26,425.02
2024-03-14 14:00:00+00:00,brighton_local_33kv_gt1,26.69,442.62
2024-03-14 14:30:00+00:00,brighton_local_33kv_gt1,26.85,445.01
2024-03-14 14:30:00+00:00,brighton_local_33kv_gt2,25.37,427.44
2024-03-14 15:00:00+00:00,brighton_local_33kv_gt2,25.48,429.85
2024-03-14 15:00:00+00:00,brighton_local_33kv_gt1,27.01,447.41
2024-03-14 15:30:00+00:00,brighton_local_33kv_gt1,27.16,449.8
2024-03-14 15:30:00+00:00,brighton_local_33kv_gt2,25.59,432.26
2024-03-14 16:00:00+00:00,brighton_local_33kv_gt2,25.84,436.59
2024-03-14 16:00:00+00:00,brighton_local_33kv_gt1,27.35,455.07
2024-03-14 16:30:00+00:00,brighton_local_33kv_gt1,28.17,468.21
2024-03-14 16:30:00+00:00,brighton_local_33kv_gt2,26.6,449.49
2024-03-14 17:00:00+00:00,brighton_local_33kv_gt2,26.66,462.74
2024-03-14 17:00:00+00:00,brighton_local_33kv_gt1,28.43,480.29
2024-03-14 17:30:00+00:00,brighton_local_33kv_gt1,28.24,479.45
2024-03-14 17:30:00+00:00,brighton_local_33kv_gt2,26.48,463.49
2024-03-14 18:00:00+00:00,brighton_local_33kv_gt2,26.3,459.59
2024-03-14 18:00:00+00:00,brighton_local_33kv_gt1,28.04,475.66
2024-03-14 18:30:00+00:00,brighton_local_33kv_gt1,27.84,471.87
2024-03-14 18:30:00+00:00,brighton_local_33kv_gt2,26.13,455.69
2024-03-14 19:00:00+00:00,brighton_local_33kv_gt1,27.65,467.43
2024-03-14 19:00:00+00:00,brighton_local_33kv_gt2,25.95,451.8
2024-03-14 19:30:00+00:00,brighton_local_33kv_gt2,25.77,442.85
2024-03-14 19:30:00+00:00,brighton_local_33kv_gt1,27.33,452.28
2024-03-14 20:00:00+00:00,brighton_local_33kv_gt2,25.1,425.63
2024-03-14 20:00:00+00:00,brighton_local_33kv_gt1,26.23,433.37
2024-03-14 20:30:00+00:00,brighton_local_33kv_gt2,24.06,408.29
2024-03-14 20:30:00+00:00,brighton_local_33kv_gt1,24.99,414.46
2024-03-14 21:00:00+00:00,brighton_local_33kv_gt2,23.01,390.95
2024-03-14 21:00:00+00:00,brighton_local_33kv_gt1,23.75,395.55
2024-03-14 21:30:00+00:00,brighton_local_33kv_gt2,21.97,373.61
2024-03-14 21:30:00+00:00,brighton_local_33kv_gt1,22.51,376.64
2024-03-14 22:00:00+00:00,brighton_local_33kv_gt1,21.27,357.73
2024-03-14 22:00:00+00:00,brighton_local_33kv_gt2,20.98,356.27
2024-03-14 22:30:00+00:00,brighton_local_33kv_gt2,20.11,339.69
2024-03-14 22:30:00+00:00,brighton_local_33kv_gt1,20.25,338.82
2024-03-14 23:00:00+00:00,brighton_local_33kv_gt2,18.49,329.46
2024-03-14 23:00:00+00:00,brighton_local_33kv_gt1,19.4,319.91
2024-03-14 23:30:00+00:00,brighton_local_33kv_gt2,17.6,320.65
2024-03-14 23:30:00+00:00,brighton_local_33kv_gt1,18.58,305.06
2024-03-15 00:00:00+00:00,brighton_local_33kv_gt2,16.75,311.84
2024-03-15 00:00:00+00:00,brighton_local_33kv_gt1,17.98,296.02
2024-03-15 00:30:00+00:00,brighton_local_33kv_gt2,16.23,303.03
2024-03-15 00:30:00+00:00,brighton_local_33kv_gt1,17.42,287.02
2024-03-15 01:00:00+00:00,brighton_local_33kv_gt2,15.81,294.22
2024-03-15 01:00:00+00:00,brighton_local_33kv_gt1,16.86,278.01
2024-03-15 01:30:00+00:00,brighton_local_33kv_gt2,15.54,285.41
2024-03-15 01:30:00+00:00,brighton_local_33kv_gt1,16.36,269.01
2024-03-15 02:00:00+00:00,brighton_local_33kv_gt1,16.38,261.79
2024-03-15 02:00:00+00:00,brighton_local_33kv_gt2,15.69,276.6
2024-03-15 02:30:00+00:00,brighton_local_33kv_gt2,15.86,268.19
2024-03-15 02:30:00+00:00,brighton_local_33kv_gt1,16.51,262.82
2024-03-15 03:00:00+00:00,brighton_local_33kv_gt2,16.03,267.76
2024-03-15 03:00:00+00:00,brighton_local_33kv_gt1,16.64,264.89
2024-03-15 03:30:00+00:00,brighton_local_33kv_gt2,16.21,270.49
2024-03-15 03:30:00+00:00,brighton_local_33kv_gt1,16.77,266.95
2024-03-15 04:00:00+00:00,brighton_local_33kv_gt1,16.9,269.02
2024-03-15 04:00:00+00:00,brighton_local_33kv_gt2,16.38,273.22
2024-03-15 04:30:00+00:00,brighton_local_33kv_gt2,16.55,275.94
2024-03-15 04:30:00+00:00,brighton_local_33kv_gt1,17.04,271.09
2024-03-15 05:00:00+00:00,brighton_local_33kv_gt2,16.73,278.67
2024-03-15 05:00:00+00:00,brighton_local_33kv_gt1,17.17,273.16
2024-03-15 05:30:00+00:00,brighton_local_33kv_gt1,17.3,275.23
2024-03-15 05:30:00+00:00,brighton_local_33kv_gt2,16.9,282.53
2024-03-15 06:00:00+00:00,brighton_local_33kv_gt2,17.18,297.77
2024-03-15 06:00:00+00:00,brighton_local_33kv_gt1,17.8,288.56
2024-03-15 06:30:00+00:00,brighton_local_33kv_gt2,18.06,315.94
2024-03-15 06:30:00+00:00,brighton_local_33kv_gt1,19.22,312.78
2024-03-15 07:00:00+00:00,brighton_local_33kv_gt2,20.03,334.12
2024-03-15 07:00:00+00:00,brighton_local_33kv_gt1,20.66,342.28
2024-03-15 07:30:00+00:00,brighton_local_33kv_gt2,21.42,352.29
2024-03-15 07:30:00+00:00,brighton_local_33kv_gt1,21.77,355.75
2024-03-15 08:00:00+00:00,brighton_local_33kv_gt1,22.79,374.52
2024-03-15 08:00:00+00:00,brighton_local_33kv_gt2,22.45,370.47
2024-03-15 08:30:00+00:00,brighton_local_33kv_gt2,23.48,389.84
2024-03-15 08:30:00+00:00,brighton_local_33kv_gt1,23.82,394.43
2024-03-15 09:00:00+00:00,brighton_local_33kv_gt1,24.85,410.03
2024-03-15 09:00:00+00:00,brighton_local_33kv_gt2,24.25,411.38
2024-03-15 09:30:00+00:00,brighton_local_33kv_gt1,25.82,429.6
2024-03-15 09:30:00+00:00,brighton_local_33kv_gt2,24.73,419.24
2024-03-15 10:00:00+00:00,brighton_local_33kv_gt1,26.22,442.31
2024-03-15 10:00:00+00:00,brighton_local_33kv_gt2,25.12,424.66
2024-03-15 10:30:00+00:00,brighton_local_33kv_gt1,26.48,445.86
2024-03-15 10:30:00+00:00,brighton_local_33kv_gt2,25.23,426.58
2024-03-15 11:00:00+00:00,brighton_local_33kv_gt1,26.73,449.41
2024-03-15 11:00:00+00:00,brighton_local_33kv_gt2,25.32,428.47
2024-03-15 11:30:00+00:00,brighton_local_33kv_gt2,25.4,430.35
2024-03-15 11:30:00+00:00,brighton_local_33kv_gt1,26.98,452.96
2024-03-15 12:00:00+00:00,brighton_local_33kv_gt2,25.48,432.24
2024-03-15 12:00:00+00:00,brighton_local_33kv_gt1,26.93,451.65
2024-03-15 12:30:00+00:00,brighton_local_33kv_gt1,26.53,445.14
2024-03-15 12:30:00+00:00,brighton_local_33kv_gt2,25.57,434.13
2024-03-15 13:00:00+00:00,brighton_local_33kv_gt2,25.65,436.02
2024-03-15 13:00:00+00:00,brighton_local_33kv_gt1,26.13,438.62
2024-03-15 13:30:00+00:00,brighton_local_33kv_gt1,26.04,432.11
2024-03-15 13:30:00+00:00,brighton_local_33kv_gt2,25.74,437.91
2024-03-15 14:00:00+00:00,brighton_local_33kv_gt2,25.82,439.8
2024-03-15 14:00:00+00:00,brighton_local_33kv_gt1,26.21,425.6
2024-03-15 14:30:00+00:00,brighton_local_33kv_gt1,26.39,419.1
2024-03-15 14:30:00+00:00,brighton_local_33kv_gt2,25.9,427.79
2024-03-15 15:00:00+00:00,brighton_local_33kv_gt1,26.57,421.93
2024-03-15 15:00:00+00:00,brighton_local_33kv_gt2,25.99,430.21
2024-03-15 15:30:00+00:00,brighton_local_33kv_gt2,26.07,435.52
2024-03-15 15:30:00+00:00,brighton_local_33kv_gt1,26.74,432.62
2024-03-15 16:00:00+00:00,brighton_local_33kv_gt2,26.15,440.83
2024-03-15 16:00:00+00:00,brighton_local_33kv_gt1,26.92,443.3
2024-03-15 16:30:00+00:00,brighton_local_33kv_gt1,27.1,450.97
2024-03-15 16:30:00+00:00,brighton_local_33kv_gt2,26.24,446.14
2024-03-15 17:00:00+00:00,brighton_local_33kv_gt2,26.57,451.44
2024-03-15 17:00:00+00:00,brighton_local_33kv_gt1,27.41,455.28
2024-03-15 17:30:00+00:00,brighton_local_33kv_gt2,27.14,457.45
2024-03-15 17:30:00+00:00,brighton_local_33kv_gt1,27.78,459.59
2024-03-15 18:00:00+00:00,brighton_local_33kv_gt2,27.22,467.65
2024-03-15 18:00:00+00:00,brighton_local_33kv_gt1,28.15,463.25
2024-03-15 18:30:00+00:00,brighton_local_33kv_gt2,26.9,465.36
2024-03-15 18:30:00+00:00,brighton_local_33kv_gt1,27.91,459.03
2024-03-15 19:00:00+00:00,brighton_local_33kv_gt2,26.59,449.59
2024-03-15 19:00:00+00:00,brighton_local_33kv_gt1,27.03,452.48
2024-03-15 19:30:00+00:00,brighton_local_33kv_gt1,26.15,441.19
2024-03-15 19:30:00+00:00,brighton_local_33kv_gt2,26.16,433.82
2024-03-15 20:00:00+00:00,brighton_local_33kv_gt2,25.09,418.05
2024-03-15 20:00:00+00:00,brighton_local_33kv_gt1,25.27,423.01
2024-03-15 20:30:00+00:00,brighton_local_33kv_gt1,24.39,404.77
2024-03-15 20:30:00+00:00,brighton_local_33kv_gt2,23.93,402.28
2024-03-15 21:00:00+00:00,brighton_local_33kv_gt2,22.77,386.51
2024-03-15 21:00:00+00:00,brighton_local_33kv_gt1,23.35,386.53
2024-03-15 21:30:00+00:00,brighton_local_33kv_gt1,22.07,368.29
2024-03-15 21:30:00+00:00,brighton_local_33kv_gt2,21.61,367.27
2024-03-15 22:00:00+00:00,brighton_local_33kv_gt2,20.55,344.72
2024-03-15 22:00:00+00:00,brighton_local_33kv_gt1,20.8,350.05
2024-03-15 22:30:00+00:00,brighton_local_33kv_gt1,19.86,331.8
2024-03-15 22:30:00+00:00,brighton_local_33kv_gt2,19.79,329.72
2024-03-15 23:00:00+00:00,brighton_local_33kv_gt1,19.07,313.57
2024-03-15 23:00:00+00:00,brighton_local_33kv_gt2,19.05,315.6
2024-03-15 23:30:00+00:00,brighton_local_33kv_gt2,18.31,301.69
2024-03-15 23:30:00+00:00,brighton_local_33kv_gt1,18.3,301.68
2024-03-16 00:00:00+00:00,brighton_local_33kv_gt1,17.76,295.23
2024-03-16 00:00:00+00:00,brighton_local_33kv_gt2,17.56,292.6
2024-03-16 00:30:00+00:00,brighton_local_33kv_gt2,17.03,285.61
2024-03-16 00:30:00+00:00,brighton_local_33kv_gt1,17.25,288.79
2024-03-16 01:00:00+00:00,brighton_local_33kv_gt2,16.7,278.62
2024-03-16 01:00:00+00:00,brighton_local_33kv_gt1,16.75,282.34
2024-03-16 01:30:00+00:00,brighton_local_33kv_gt1,16.24,275.89
2024-03-16 01:30:00+00:00,brighton_local_33kv_gt2,16.36,271.64
2024-03-16 02:00:00+00:00,brighton_local_33kv_gt1,15.89,269.45
2024-03-16 02:00:00+00:00,brighton_local_33kv_gt2,16.03,265.7
2024-03-16 02:30:00+00:00,brighton_local_33kv_gt2,15.69,262.26
2024-03-16 02:30:00+00:00,brighton_local_33kv_gt1,15.67,263.0
2024-03-16 03:00:00+00:00,brighton_local_33kv_gt2,15.36,258.92
2024-03-16 03:00:00+00:00,brighton_local_33kv_gt1,15.45,258.34
2024-03-16 03:30:00+00:00,brighton_local_33kv_gt1,15.23,259.94
2024-03-16 03:30:00+00:00,brighton_local_33kv_gt2,15.04,255.58
2024-03-16 04:00:00+00:00,brighton_local_33kv_gt2,15.11,252.27
2024-03-16 04:00:00+00:00,brighton_local_33kv_gt1,15.01,262.08
2024-03-16 04:30:00+00:00,brighton_local_33kv_gt2,15.32,255.02
2024-03-16 04:30:00+00:00,brighton_local_33kv_gt1,15.03,264.22
2024-03-16 05:00:00+00:00,brighton_local_33kv_gt1,15.47,266.36
2024-03-16 05:00:00+00:00,brighton_local_33kv_gt2,15.53,262.19
2024-03-16 05:30:00+00:00,brighton_local_33kv_gt2,15.74,269.36
2024-03-16 05:30:00+00:00,brighton_local_33kv_gt1,15.91,268.51
2024-03-16 06:00:00+00:00,brighton_local_33kv_gt2,15.95,276.53
2024-03-16 06:00:00+00:00,brighton_local_33kv_gt1,16.35,270.65
2024-03-16 06:30:00+00:00,brighton_local_33kv_gt1,16.8,273.41
2024-03-16 06:30:00+00:00,brighton_local_33kv_gt2,16.37,283.7
2024-03-16 07:00:00+00:00,brighton_local_33kv_gt1,17.3,283.52
2024-03-16 07:00:00+00:00,brighton_local_33kv_gt2,17.04,290.87
2024-03-16 07:30:00+00:00,brighton_local_33kv_gt1,17.95,295.77
2024-03-16 07:30:00+00:00,brighton_local_33kv_gt2,17.72,298.63
2024-03-16 08:00:00+00:00,brighton_local_33kv_gt2,18.39,310.09
2024-03-16 08:00:00+00:00,brighton_local_33kv_gt1,18.61,308.01
2024-03-16 08:30:00+00:00,brighton_local_33kv_gt2,19.07,322.19
2024-03-16 08:30:00+00:00,brighton_local_33kv_gt1,19.26,320.25
2024-03-16 09:00:00+00:00,brighton_local_33kv_gt2,19.74,334.29
2024-03-16 09:00:00+00:00,brighton_local_33kv_gt1,19.92,332.5
2024-03-16 09:30:00+00:00,brighton_local_33kv_gt2,20.42,346.4
2024-03-16 09:30:00+00:00,brighton_local_33kv_gt1,20.58,344.74
